                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                       "r26.4.1"          2.0000000000000000E+000          1.0000000000000000E+000          4.0000000000000000E+000                       "gfortran"                         "15.2.0"            "x86_64-linux-26.3.2"                       "20260609" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                            1720          1.0093708024901415E+009          2.9809499555359480E+001          5.2555343050219264E+001          7.3576007609853164E+001          1.5621007086506152E+001          1.3450352600888843E+001          2.7097640760739012E+001         -2.4718579694701728E-002         -9.4316945887844517E-001          3.8387213962568179E-001          1.8080639301871591E+000         -8.1717655805647897E+000         -8.1717655805647897E+000         -8.4727955762287710E+000         -9.8999999999999986E+001         -8.4727955762287710E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0533718349748889E+052         -2.1427037753916924E+035         -2.2428036526007279E+033         -1.0865983965681242E+029         -2.1202746522672884E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1725          1.0096373620597128E+009          3.0166325059914332E+001          5.2966678663666357E+001          7.3341150025048947E+001          1.5490650233510467E+001          1.3536316633284676E+001          2.7333441216275450E+001         -2.5083329547802943E-002         -9.4365026679199426E-001          3.8207728740015867E-001          1.8089613562999205E+000         -8.1717655805647897E+000         -8.1717655805647897E+000         -8.4727955762287710E+000         -9.8999999999999986E+001         -8.4727955762287710E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0531921351407241E+052         -2.1319396098387723E+035         -2.1929758446175409E+033         -1.0482430751907522E+029         -2.1100088031495216E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1730          1.0099020467860109E+009          3.0521763849427725E+001          5.3374788600228882E+001          7.3110362280434728E+001          1.5363435370979150E+001          1.3621507536087206E+001          2.7567527264520166E+001         -2.5404109600024039E-002         -9.4411897047391680E-001          3.8032033282121180E-001          1.8098398335893937E+000         -8.1767729360496997E+000         -8.1767729360496997E+000         -8.4778029317136809E+000         -9.8999999999999986E+001         -8.4778029317136809E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0530170779404818E+052         -2.0973175633715906E+035         -2.1455893391369461E+033         -1.0119369855457550E+029         -2.0758606580432355E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1735          1.0101671237322371E+009          3.0877144148007066E+001          5.3781233095596555E+001          7.2882688241461906E+001          1.5238787081443915E+001          1.3706253533370294E+001          2.7800790383870943E+001         -2.5852407216388342E-002         -9.4457871960672424E-001          3.7859361507385142E-001          1.8107031924630741E+000         -8.1924395634136715E+000         -8.1924395634136715E+000         -8.4934695590776528E+000         -9.8999999999999986E+001         -8.4934695590776528E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0528458431476068E+052         -2.0139257188098828E+035         -2.0982475888206245E+033         -9.7701264133960976E+028         -1.9929422659090350E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1740          1.0104321750651968E+009          3.1225712658250661E+001          5.4178358211203523E+001          7.2662296563937659E+001          1.5118923051502854E+001          1.3788963293928703E+001          2.8028831676973553E+001         -2.6315794577084627E-002         -9.4502168674739273E-001          3.7692824020634597E-001          1.8115358798968266E+000         -8.2081061907776451E+000         -8.2081061907776451E+000         -8.5091361864416264E+000         -9.8999999999999986E+001         -8.5091361864416264E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0526814183321075E+052         -1.9341428327575270E+035         -2.0532749595782904E+033         -9.4433912906745349E+028         -1.9136091388226150E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1745          1.0106967790665162E+009          3.1572908051910300E+001          5.4572436428886547E+001          7.2445580345271168E+001          1.5001816945345610E+001          1.3870948288589041E+001          2.8255246072990118E+001         -2.6697382254530878E-002         -9.4545363947658778E-001          3.7529645559564467E-001          1.8123517722021771E+000         -8.2183147399483616E+000         -8.2183147399483616E+000         -8.5193447356123428E+000         -9.8999999999999986E+001         -8.5193447356123428E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0525210320047602E+052         -1.8809125349241040E+035         -2.0104160108046102E+033         -9.1323107825150659E+028         -1.8608074615849795E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1750          1.0109605092764406E+009          3.1912123526026228E+001          5.4956049045035435E+001          7.2236490933729485E+001          1.4889539458153099E+001          1.3950670270273829E+001          2.8475764187662104E+001         -2.7128177970968028E-002         -9.4586860358944702E-001          3.7372750717794057E-001          1.8131362464110294E+000         -8.2339183210057847E+000         -8.2339183210057847E+000         -8.5349483166697659E+000         -9.8999999999999986E+001         -8.5349483166697659E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0523674635862271E+052         -1.8071004783200338E+035         -1.9694419170719908E+033         -8.8412492507695294E+028         -1.7874051750243888E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1755          1.0112229683507082E+009          3.2242858172258181E+001          5.5328749863657691E+001          7.2035092224241950E+001          1.4782043581806123E+001          1.4028044162243962E+001          2.8690119116095534E+001         -2.7562499871874126E-002         -9.4626581625110628E-001          3.7222124650307004E-001          1.8138893767484647E+000         -8.2495219020632078E+000         -8.2495219020632078E+000         -8.5505518977271890E+000         -9.8999999999999986E+001         -8.5505518977271890E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0522206201976374E+052         -1.7364760089924299E+035         -1.9305820212742335E+033         -8.5691469394074761E+028         -1.7171693318649934E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1760          1.0114869474736732E+009          3.2570165133534537E+001          5.5696321703353874E+001          7.1838124595279226E+001          1.4677527033338851E+001          1.4104276208669681E+001          2.8901629015887334E+001         -2.7956831705164761E-002         -9.4665140486625410E-001          3.7075281394202331E-001          1.8146235930289880E+000         -8.2599242894348244E+000         -8.2599242894348244E+000         -8.5609542850988056E+000         -9.8999999999999986E+001         -8.5609542850988056E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0520780274689110E+052         -1.6886343778392948E+035         -1.8936926750987996E+033         -8.3116466370057543E+028         -1.6696966199236433E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1765          1.0117495463406963E+009          3.2888855288563406E+001          5.6053022410228600E+001          7.1648536968260501E+001          1.4577496089293069E+001          1.4178180970566491E+001          2.9106982295975222E+001         -2.8414823131974118E-002         -9.4702075767301108E-001          3.6934374134883152E-001          1.8153281293255839E+000         -8.2755909167987962E+000         -8.2755909167987962E+000         -8.5766209124627775E+000         -9.8999999999999986E+001         -8.5766209124627775E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0519417102416046E+052         -1.6228134284948100E+035         -1.8582195312937539E+033         -8.0701933180236560E+028         -1.6042304261625407E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1770          1.0120158816401809E+009          3.3201291718730964E+001          5.6401594423448415E+001          7.1464729893116640E+001          1.4481044682489747E+001          1.4250332802709339E+001          2.9307749411712745E+001         -2.8901121652829688E-002         -9.4737732582765366E-001          3.6798165996265086E-001          1.8160091700186740E+000         -8.3017229778409352E+000         -8.3017229778409352E+000         -8.6027529735049164E+000         -9.8999999999999986E+001         -8.6027529735049164E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0518103951769989E+052         -1.5230674277406509E+035         -1.8239868889459686E+033         -7.8417053168399227E+028         -1.5048267746806596E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1775          1.0122835810304606E+009          3.3502502045818048E+001          5.6736596813454085E+001          7.1289421348788167E+001          1.4389535279142313E+001          1.4319612158690779E+001          2.9500787448851117E+001         -2.9433909368105571E-002         -9.4771561938438953E-001          3.6668621959708469E-001          1.8166568902014570E+000         -8.3225907988907153E+000         -8.3225907988907153E+000         -8.6236207945546965E+000         -9.8999999999999986E+001         -8.6236207945546965E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0516859041138689E+052         -1.4469580318990505E+035         -1.7915453256843275E+033         -7.6296411796534776E+028         -1.4290418156780893E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1780          1.0125511552074366E+009          3.3793225062143229E+001          5.7058973998512677E+001          7.1121947452611721E+001          1.4302552778709613E+001          1.4386222054474015E+001          2.9686630124734418E+001         -2.9953377076190973E-002         -9.4803680760570375E-001          3.6545199179700161E-001          1.8172740041014988E+000         -8.3486598136263037E+000         -8.3486598136263037E+000         -8.6496898092902850E+000         -9.8999999999999986E+001         -8.6496898092902850E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0515676628798349E+052         -1.3587558100516764E+035         -1.7608234805140690E+033         -7.4314686046880382E+028         -1.3411468320996753E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1785          1.0128203603278400E+009          3.4070031686671349E+001          5.7365051991444723E+001          7.0964042669915671E+001          1.4220928996748281E+001          1.4449411293946808E+001          2.9863148679492578E+001         -3.0454151006730473E-002         -9.4833853839388638E-001          3.6429122674050396E-001          1.8178543866297481E+000         -8.3747288283618921E+000         -8.3747288283618921E+000         -8.6757588240258734E+000         -9.8999999999999986E+001         -8.6757588240258734E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0514567522246004E+052         -1.2762127708399190E+035         -1.7324754449990317E+033         -7.2499097988217737E+028         -1.2588872913989488E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1790          1.0130924481126263E+009          3.4334103201597159E+001          5.7656267959961674E+001          7.0814790514916425E+001          1.4144122730716486E+001          1.4509484702166178E+001          3.0031160888664825E+001         -3.1081080096225702E-002         -9.4862356914916357E-001          3.6319667284687296E-001          1.8184016635765634E+000         -8.4112632767756441E+000         -8.4112632767756441E+000         -8.7122932724396254E+000         -9.8999999999999986E+001         -8.7122932724396254E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0513524165150186E+052         -1.1708176951350454E+035         -1.7049102096675625E+033         -7.0808760524839664E+028         -1.1537678849507645E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1795          1.0133687918532187E+009          3.4582698504622357E+001          5.7929727803193671E+001          7.0675504467864926E+001          1.4072745451284291E+001          1.4565853176442065E+001          3.0188986283288674E+001         -3.1615437038554496E-002         -9.4888881369983713E-001          3.6217746783396682E-001          1.8189112660830167E+000         -8.4425965315035896E+000         -8.4425965315035896E+000         -8.7436265271675708E+000         -9.8999999999999986E+001         -8.7436265271675708E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0512554441198924E+052         -1.0871692899014199E+035         -1.6800675731838134E+033         -6.9273865952469131E+028         -1.0703679214309222E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1800          1.0136477529498724E+009          3.4813615219796723E+001          5.8183147875872343E+001          7.0547167161949886E+001          1.4007234066017629E+001          1.4618054540274469E+001          3.0335295233698602E+001         -3.2384148929687696E-002         -9.4913247711358384E-001          3.6124029463852120E-001          1.8193798526807397E+000         -8.4949236998944144E+000         -8.4949236998944144E+000         -8.7959536955583957E+000         -9.8999999999999986E+001         -8.7959536955583957E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0511664055172510E+052         -9.6293404140236573E+034         -1.6555933548210784E+033         -6.7870761403214188E+028         -9.4637742914654091E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1805          1.0139294745291547E+009          3.5022699652326295E+001          5.8412119689794174E+001          7.0431819206905416E+001          1.3948560614594035E+001          1.4665189837204215E+001          3.0467530110774277E+001         -3.3090673829643182E-002         -9.4935038244486547E-001          3.6039952153989518E-001          1.8198002392300527E+000         -8.5473154617979503E+000         -8.5473154617979503E+000         -8.8483454574619316E+000         -9.8999999999999986E+001         -8.8483454574619316E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0510865746894516E+052         -8.5318081648890603E+034         -1.6339190724584417E+033         -6.6636768654987213E+028         -8.3684095939663512E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1810          1.0142153483591074E+009          3.5209231756883973E+001          5.8616005407336907E+001          7.0329591089709851E+001          1.3896723614282136E+001          1.4707136962275115E+001          3.0585310031987969E+001         -3.3985566725335759E-002         -9.4954221607207367E-001          3.5965558334163450E-001          1.8201722083291829E+000         -8.6156291307039758E+000         -8.6156291307039758E+000         -8.9166591263679571E+000         -9.8999999999999986E+001         -8.9166591263679571E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0510159200741301E+052         -7.2968244007249567E+034         -1.6133277055863498E+033         -6.5551673214207216E+028         -7.1354850749990006E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1815          1.0145062616899595E+009          3.5369777195113926E+001          5.8791195347663034E+001          7.0242111887655327E+001          1.3852485476618716E+001          1.4743161996600646E+001          3.0686537878302023E+001         -3.4985826803272724E-002         -9.4970550938733955E-001          3.5901984806496828E-001          1.8204900759675162E+000         -8.6947328633834129E+000         -8.6947328633834129E+000         -8.9957628590473941E+000         -9.8999999999999986E+001         -8.9957628590473941E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0509554335440941E+052         -6.0961785296095370E+034         -1.5947069554901054E+033         -6.4635297390088496E+028         -5.9367013705307871E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1820          1.0148044600478123E+009          3.5503160456575060E+001          5.8936541490551470E+001          7.0169787147057519E+001          1.3815993052536655E+001          1.4773037034725721E+001          3.0770539182074280E+001         -3.6199924901899994E-002         -9.4984016303963081E-001          3.5849481897642910E-001          1.8207525905117856E+000         -8.7952843268463976E+000         -8.7952843268463976E+000         -9.0963143225103789E+000         -9.8999999999999986E+001         -9.0963143225103789E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0509052813206657E+052         -4.8605699931477371E+034         -1.5773477610153722E+033         -6.3879194990999573E+028         -4.7028288291267007E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1825          1.0151080787731079E+009          3.5606415618690392E+001          5.9048930753395538E+001          7.0114018945461495E+001          1.3787903177495172E+001          1.4796129387064356E+001          3.0835504981998270E+001         -3.7703082821802673E-002         -9.4994388518426920E-001          3.5809028810518273E-001          1.8209548559474087E+000         -8.9291250412717691E+000         -8.9291250412717691E+000         -9.2301550369357503E+000         -9.8999999999999986E+001         -9.2301550369357503E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0508663330525396E+052         -3.6078347105235575E+034         -1.5610927656257952E+033         -6.3293773483870032E+028         -3.4517191045836293E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1830          1.0154170645715071E+009          3.5680452127472378E+001          5.9129448635739635E+001          7.0074150810584200E+001          1.3767845340342021E+001          1.4812667950309789E+001          3.0882054770398092E+001         -3.9566723688235654E-002         -9.5001758327794206E-001          3.5780119531669224E-001          1.8210994023416545E+000         -9.1029933688134221E+000         -9.1029933688134221E+000         -9.4040233644774034E+000         -9.8999999999999986E+001         -9.4040233644774034E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0508380839017664E+052         -2.4657069339927340E+034         -1.5455615926083412E+033         -6.2871538373238769E+028         -2.3111444875780627E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1835          1.0157276623133006E+009          3.5727386838781108E+001          5.9180462486847645E+001          7.0048930250989372E+001          1.3755163049406303E+001          1.4823143114822162E+001          3.0911551580278822E+001         -4.1939757605948910E-002         -9.5006345866371222E-001          3.5761827052588929E-001          1.8211908647370560E+000         -9.3299465130549031E+000         -9.3299465130549031E+000         -9.6309765087188843E+000         -9.8999999999999986E+001         -9.6309765087188843E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0508196709515281E+052         -1.5228170966934341E+034         -1.5298987318260840E+033         -6.2599353802456619E+028         -1.3698209635754455E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1840          1.0160350022530149E+009          3.5753059059417048E+001          5.9208355749910965E+001          7.0035155541391390E+001          1.3748233494286922E+001          1.4828868429168123E+001          3.0927682685404591E+001         -4.4935243381853097E-002         -9.5008731330452423E-001          3.5751823116226333E-001          1.8212408844188692E+000         -9.6153722886465260E+000         -9.6153722886465260E+000         -9.9164022843105073E+000         -9.8999999999999986E+001         -9.9164022843105073E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0508089535394160E+052         -8.6110982682847271E+033         -1.5131969962413859E+033         -6.2447182652392185E+028         -7.0978388248606889E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1845          1.0163367339155527E+009          3.5764788942319335E+001          5.9221097505464591E+001          7.0028870198666354E+001          1.3745064590739769E+001          1.4831481668883640E+001          3.0935054065592205E+001         -4.8724362535503850E-002         -9.5009656279759447E-001          3.5747240349239962E-001          1.8212637982538011E+000         -9.9872159038911850E+000         -9.9872159038911850E+000         -1.0288245899555166E+001         -9.8999999999999986E+001         -1.0288245899555166E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0508032898260861E+052         -4.5087926709726928E+033         -1.4941059345311285E+033         -6.2375179128151774E+028         -3.0146243612624361E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1850          1.0166315194112426E+009          3.5769145768204034E+001          5.9225829033029179E+001          7.0026541398543245E+001          1.3743881773789388E+001          1.4832449843766657E+001          3.0937794115900918E+001         -5.3282159819153366E-002         -9.5009801230139557E-001          3.5745521537795133E-001          1.8212723923110257E+000         -1.0442763253946715E+001         -1.0442763253946715E+001         -1.0743793249610697E+001         -9.8999999999999986E+001         -1.0743793249610697E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0508003240945211E+052         -2.5283555125743637E+033         -1.4722833320454836E+033         -6.2347423364024974E+028         -1.0560098331055162E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1855          1.0169177916001686E+009          3.5770410909276684E+001          5.9227202101119850E+001          7.0025870790631743E+001          1.3743531590029949E+001          1.4832728415945265E+001          3.0938592223358171E+001         -5.8766606358053010E-002         -9.5009622781448155E-001          3.5745003878559367E-001          1.8212749806072042E+000         -1.1002096254914171E+001         -1.1002096254914171E+001         -1.1303126250578153E+001         -9.8999999999999986E+001         -1.1303126250578153E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0507985294573839E+052         -1.7380580509682237E+033         -1.4467029518429779E+033         -6.2338883405086347E+028         -2.9129276024184073E+032          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1860          1.0171951615964979E+009          3.5770669082134972E+001          5.9227481391934568E+001          7.0025739920906418E+001          1.3743452877407810E+001          1.4832782518444381E+001          3.0938757734647545E+001         -6.4978682802225185E-002         -9.5009351038730394E-001          3.5744878285421477E-001          1.8212756085728938E+000         -1.1650300987754353E+001         -1.1650300987754353E+001         -1.1951330983418334E+001         -9.8999999999999986E+001         -1.1951330983418334E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0507971617840516E+052         -1.4837581609569554E+033         -1.4182135813552451E+033         -6.2336933340549062E+028         -6.5482242668369700E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1865          1.0174656567491000E+009          3.5770670915104482E+001          5.9227482283712973E+001          7.0025746201597372E+001          1.3743443565494136E+001          1.4832779591489134E+001          3.0938762101501389E+001         -7.1841903565234483E-002         -9.5009067967432015E-001          3.5744853311144581E-001          1.8212757334442782E+000         -1.2385132843160253E+001         -1.2385132843160253E+001         -1.2686162838824234E+001         -9.8999999999999986E+001         -1.2686162838824234E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0507959437472649E+052         -1.3993282574386516E+033         -1.3872074781304991E+033         -6.2336732772446659E+028         -1.2058442575380074E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1870          1.0177312561418536E+009          3.5770621532212267E+001          5.9227427586868373E+001          7.0025779656277024E+001          1.3743448396480966E+001          1.4832765375028268E+001          3.0938734171256879E+001         -7.9405100119627425E-002         -9.5008791489562550E-001          3.5744849202081308E-001          1.8212757539895945E+000         -1.3218072855725243E+001         -1.3218072855725243E+001         -1.3519102851389224E+001         -9.8999999999999986E+001         -1.3519102851389224E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0507947938414441E+052         -1.3554065715377998E+033         -1.3535726947748307E+033         -6.2336900889649882E+028         -1.7715398620794436E+030          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1875          1.0179906753008150E+009          3.5770565828939006E+001          5.9227366075431050E+001          7.0025816164182473E+001          1.3743455337386601E+001          1.4832749903269436E+001          3.0938702122376863E+001         -8.7789363954022814E-002         -9.5008523308772852E-001          3.5744848670994639E-001          1.8212757566450279E+000         -1.4169941554330892E+001         -1.4169941554330892E+001         -1.4470971549994873E+001         -9.8999999999999986E+001         -1.4470971549994873E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0507937026707081E+052         -1.3171879905335217E+033         -1.3169277369128006E+033         -6.2337124861475999E+028         -1.9791649585977434E+029          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1880          1.0182437921213541E+009          3.5770511842208499E+001          5.9227306480416701E+001          7.0025851408856695E+001          1.3743462232297096E+001          1.4832734971783081E+001          3.0938670999877189E+001         -9.6406697236909353E-002         -9.5008261368708569E-001          3.5744848618168357E-001          1.8212757569091593E+000         -1.5182606545223758E+001         -1.5182606545223758E+001         -1.5483636540887739E+001         -9.8999999999999986E+001         -1.5483636540887739E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0507926682994641E+052         -1.2800410649509421E+033         -1.2799595047991160E+033         -6.2337345924805621E+028         -1.9222805901430841E+028          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1885          1.0184926533661023E+009          3.5770460239129470E+001          5.9227249518729238E+001          7.0025885083688181E+001          1.3743468839506475E+001          1.4832720705875170E+001          3.0938641245405833E+001         -1.0580466720189631E-001         -9.5007999185457415E-001          3.5744848613659397E-001          1.8212757569317040E+000         -1.6097188251832613E+001         -1.6097188251832613E+001         -1.6398218247496594E+001         -9.8999999999999986E+001         -1.6398218247496594E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0507916819046277E+052         -1.2405026735349180E+033         -1.2404379958747234E+033         -6.2337557788289009E+028         -2.3401024062033243E+027          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1890          1.0187388149849080E+009          3.5770410768170272E+001          5.9227194910713585E+001          7.0025917366075447E+001          1.3743475175115913E+001          1.4832707029918183E+001          3.0938612719802769E+001         -1.1532253661822499E-001         -9.5007734527700327E-001          3.5744848613141073E-001          1.8212757569342959E+000         -1.7281965680713746E+001         -1.7281965680713746E+001         -1.7582995676377728E+001         -9.8999999999999986E+001         -1.7582995676377728E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0507907364553340E+052         -1.2013124138913489E+033         -1.2012499232131121E+033         -6.2337760721616185E+028         -1.5291751515504126E+026          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1895          1.0189799780147202E+009          3.5770363855118568E+001          5.9227143126215729E+001          7.0025947979211466E+001          1.3743481183319382E+001          1.4832694061137243E+001          3.0938585669049477E+001         -1.2501059068402562E-001         -9.5007470658758597E-001          3.5744848613110131E-001          1.8212757569344504E+000         -1.8546657967165089E+001         -1.8546657967165089E+001         -1.8847687962829070E+001         -9.8999999999999986E+001         -1.8847687962829070E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0507898399130195E+052         -1.1622799775701540E+033         -1.1622176313033220E+033         -6.2337953698597995E+028         -8.3131334794812489E+024          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1900          1.0192159935329989E+009          3.5770319512463814E+001          5.9227094179005000E+001          7.0025976915074509E+001          1.3743486862349174E+001          1.4832681802922936E+001          3.0938560100410193E+001         -1.3528248683097682E-001         -9.5007208430459700E-001          3.5744848613108626E-001          1.8212757569344580E+000         -1.9931425859674007E+001         -1.9931425859674007E+001         -2.0232455855337989E+001         -9.8999999999999986E+001         -2.0232455855337989E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.0507889924935198E+052         -1.1218286417397584E+033         -1.1217663032610908E+033         -6.2338135902546456E+028         -3.4276516619351646E+023          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
